Cell_Type,Gene,Metabolite,Metabolite_Production,Gene_Expression,Treatment_Effectiveness
Treated Healthy Cells,Gene_C,Lactate,76.71765068247082,93.88597764356578,92.84761316015
Cancerous Cells,Gene_C,Pyruvate,55.408582168073416,60.7332090920629,58.24553324893943
Healthy Cells,Gene_C,Glucose,18.82247161402343,15.83892611869916,77.84787690598826
Treated Cancerous Cells,Gene_E,ATP,51.26324388647018,50.214845263698514,49.456487020964715
Cancerous Cells,Gene_B,Glucose,78.26051782987189,86.25568325238507,4.166300042996207
Treated Cancerous Cells,Gene_D,Lactate,57.280978491738246,67.14966700324617,15.522142779918335
Cancerous Cells,Gene_A,Glutamate,98.40458281829697,84.24520760986563,12.822450923967011
Treated Cancerous Cells,Gene_D,ATP,23.661398847989066,25.039931386564028,17.176559011547887
Healthy Cells,Gene_B,Lactate,81.96630786320384,88.83513770475419,1.0212749612843242
Healthy Cells,Gene_B,Pyruvate,86.38038220630199,75.56113318241721,85.87068232651525
Cancerous Cells,Gene_E,ATP,75.93540194943748,72.89137554380787,56.01493199490124
Treated Healthy Cells,Gene_C,ATP,30.060859122243976,34.65410697635244,38.315000301126766
Treated Cancerous Cells,Gene_C,Glutamate,85.97893399136142,88.76580637605281,40.97788715769751
Treated Healthy Cells,Gene_B,ATP,74.72604134774211,63.797937739321654,46.33510937188695
Treated Healthy Cells,Gene_E,Glutamate,98.8543894091757,85.18394768628025,7.388350041959257
Treated Healthy Cells,Gene_E,Lactate,29.890021837245353,36.09714559862718,27.46654115799202
Healthy Cells,Gene_A,Pyruvate,13.217130213624221,14.56520910643565,85.16264370920848
Cancerous Cells,Gene_C,Pyruvate,28.64134192858393,33.233718022032235,74.36752362139845
Cancerous Cells,Gene_B,ATP,46.14216545853672,45.52643473751825,56.340553825390785
Healthy Cells,Gene_D,ATP,58.67445531324147,53.34073751454924,48.0703984669963
Healthy Cells,Gene_C,Lactate,46.90338509290096,51.080921571153745,25.897318499089938
Cancerous Cells,Gene_A,Glutamate,60.24065695913141,54.60545924365644,47.12549696471054
Treated Healthy Cells,Gene_E,Pyruvate,89.85093134370324,84.17057652229475,59.78552760668148
Treated Cancerous Cells,Gene_B,Glutamate,18.562959907938435,17.01012461881699,71.26379514315806
Treated Cancerous Cells,Gene_C,Lactate,37.27184976251139,31.605129516887086,16.664018775232382
Treated Cancerous Cells,Gene_D,Pyruvate,86.18122742022251,88.86084904354514,81.31102684707774
Treated Healthy Cells,Gene_A,Pyruvate,52.51645876518016,56.04582045583303,34.58112770338225
Cancerous Cells,Gene_A,Glucose,62.62917099374734,58.338987036957214,50.32580832903554
Healthy Cells,Gene_C,Lactate,53.68751644815785,47.80625446139523,60.79043165963325
Cancerous Cells,Gene_D,Lactate,48.121915164327625,54.89746349861391,48.809515622103326
Treated Healthy Cells,Gene_A,Glucose,22.55573191551966,19.80797305601012,57.1956904154119
Healthy Cells,Gene_B,Glutamate,45.014856448501796,54.68668994181283,11.152346468287123
Treated Healthy Cells,Gene_A,Glucose,80.02887734315865,99.71731279111168,43.21554551086352
Treated Cancerous Cells,Gene_D,Lactate,48.87089797020135,56.60475729241843,28.04674709362264
Treated Cancerous Cells,Gene_E,Glutamate,5.290406692855604,4.440246560603034,8.602615388687019
Treated Healthy Cells,Gene_E,Pyruvate,80.39429670336118,79.64356443506597,19.164922563199426
Healthy Cells,Gene_C,Glucose,32.456547675654804,39.64754287233876,60.24445664274584
Healthy Cells,Gene_D,Glutamate,18.423776620291758,15.367614850156187,19.668640265145033
Cancerous Cells,Gene_A,Glutamate,94.70161294491471,86.25198062266914,18.106401011909334
Treated Cancerous Cells,Gene_A,Glutamate,22.47396416443301,19.79732555349676,55.28304323866363
Cancerous Cells,Gene_E,Glucose,81.5041388991694,92.07673898585332,90.47025067069852
Cancerous Cells,Gene_E,Pyruvate,37.207206833999685,44.17964904426055,78.86928506398297
Treated Healthy Cells,Gene_B,Glutamate,74.7272817627053,74.27908347497,90.50891105198504
Treated Healthy Cells,Gene_E,Glucose,60.654743828469414,54.69958503385205,58.29802022965151
Cancerous Cells,Gene_B,Lactate,27.077008729356834,25.662680391522784,40.992956045860716
Treated Cancerous Cells,Gene_A,Glucose,70.62712263590578,67.10901744959187,72.96413655419434
Treated Healthy Cells,Gene_B,Glucose,105.64227770300461,95.7912550890148,26.136402818265093
Cancerous Cells,Gene_B,Glucose,68.5599021264125,76.96369667914125,7.805395800540371
Cancerous Cells,Gene_C,Glutamate,64.30422177782724,60.40179965751782,34.46147927311356
Cancerous Cells,Gene_E,Glucose,94.78768267712525,99.06281082658566,29.92366974870174
Cancerous Cells,Gene_B,Lactate,21.96643177923808,26.532666734268474,67.55389278171423
Cancerous Cells,Gene_A,Glutamate,5.491393866480038,6.234148790944738,55.13626788118143
Cancerous Cells,Gene_D,Lactate,3.590950402872128,3.213086611593108,13.826298405578552
Treated Healthy Cells,Gene_B,ATP,82.32411388672121,71.06878795587983,90.85041797704697
Treated Cancerous Cells,Gene_E,Glucose,75.8109020340779,83.02323647341706,59.33389405048042
Cancerous Cells,Gene_C,Glutamate,55.64397636050082,63.51005374845266,45.768422542377685
Healthy Cells,Gene_A,Glutamate,73.36958328127054,90.50265974431983,93.71949271186536
Treated Healthy Cells,Gene_C,Glucose,82.29688688160114,69.79760473399205,9.730184879790082
Treated Healthy Cells,Gene_D,Pyruvate,39.823538189181754,37.09546464090205,78.95929381397178
Cancerous Cells,Gene_B,Pyruvate,21.439449005530104,18.12582916298816,36.46655057200093
Treated Healthy Cells,Gene_B,Lactate,105.92203704029694,92.46474785591563,69.53897509239717
Cancerous Cells,Gene_E,Glucose,9.698626746681516,10.359714999747949,93.07254276476786
Treated Cancerous Cells,Gene_B,Glucose,45.88649578547507,54.29884037464055,51.771308048541734
Treated Cancerous Cells,Gene_A,ATP,31.388945571788142,31.40079252735116,2.2638823428747346
Treated Healthy Cells,Gene_D,Pyruvate,22.004307287026368,27.14150075196725,2.884823017233795
Treated Healthy Cells,Gene_C,Pyruvate,55.53964348682792,64.58348519168963,33.05608190853765
Healthy Cells,Gene_D,Glucose,20.658084840106334,23.123693739103622,78.16582193950619
Treated Healthy Cells,Gene_B,Lactate,97.70822110453744,91.63651067423957,28.826134307358274
Healthy Cells,Gene_C,Glucose,40.76481843536625,40.60439090991241,33.44686008862177
Treated Cancerous Cells,Gene_E,Lactate,62.384089805563995,67.7375346729679,78.44607131975687
Treated Cancerous Cells,Gene_D,Pyruvate,74.66099464540716,72.77557173285845,11.618917391928086
Cancerous Cells,Gene_C,ATP,58.0555799381625,68.29416946253303,84.68129619628856
Treated Cancerous Cells,Gene_C,Glutamate,99.58029542395187,90.34002408930235,26.579251555410654
Healthy Cells,Gene_C,Pyruvate,25.07340094999438,23.11308636059981,5.122307102890822
Treated Healthy Cells,Gene_A,Lactate,7.629605142048519,8.60545446861012,11.734270640368926
Cancerous Cells,Gene_D,Glucose,5.782612999474785,5.546569726504935,95.25548867388235
Healthy Cells,Gene_C,Pyruvate,87.90038192204904,87.78441504750248,45.13239550438685
Treated Healthy Cells,Gene_D,ATP,80.23063314507348,97.32870499391821,25.643810599845807
Cancerous Cells,Gene_C,Lactate,27.568080991696174,30.252654120471266,52.12709501791951
Treated Cancerous Cells,Gene_E,Glucose,83.2073207505136,69.35139235749692,68.23466533938003
Healthy Cells,Gene_E,Glutamate,0.7485083283348338,0.89127841717489,31.879840804406932
Treated Healthy Cells,Gene_E,Lactate,18.911525992615072,18.863151011598777,72.5271203161024
Cancerous Cells,Gene_B,Glucose,78.55891056555983,68.92743824616144,25.225205090720205
Cancerous Cells,Gene_C,Glutamate,6.063334818901702,6.588713931523282,11.233723204404056
Treated Cancerous Cells,Gene_B,Glucose,42.366588692365625,46.85100499198245,54.97082203690948
Treated Healthy Cells,Gene_D,Glutamate,76.61564387274016,66.25832643739489,15.11186758941303
Treated Cancerous Cells,Gene_B,Glutamate,70.61613325440793,76.59581713055174,94.04848786991398
Treated Cancerous Cells,Gene_D,Glutamate,48.13159439120969,45.38159137243704,0.04490281318507705
Treated Healthy Cells,Gene_D,Glucose,69.08702148993643,63.0284039496343,75.56960999665465
Treated Healthy Cells,Gene_D,Glutamate,60.18680710761279,53.95756295620613,27.94732039569109
Treated Healthy Cells,Gene_B,Lactate,6.2657286013323645,5.23057720833211,84.60868617723669
Healthy Cells,Gene_C,ATP,83.28896834680576,74.28046872598465,6.015088374037525
Treated Healthy Cells,Gene_B,ATP,18.318708235674716,17.236191588537498,95.30005982995715
Cancerous Cells,Gene_C,Glutamate,3.6836702649100954,3.1805531233841333,10.139488383301343
Treated Cancerous Cells,Gene_C,ATP,52.439150101093574,45.11679162883723,78.78827550354454
Healthy Cells,Gene_D,ATP,102.94738555979136,86.56375872815103,51.73422136356044
Treated Healthy Cells,Gene_B,Glutamate,16.7509077810547,15.082943766102863,43.0394791877585
Healthy Cells,Gene_C,Glutamate,1.1288541214978525,1.285753411697499,28.015578591027158
Treated Healthy Cells,Gene_E,Lactate,11.92089610920539,10.997923576541712,84.13695352490652
Healthy Cells,Gene_C,Pyruvate,30.185574848500732,36.36591143316067,19.97513975329501
Treated Cancerous Cells,Gene_E,Glucose,53.792675458367654,58.017186999130374,72.12412749928592
Treated Cancerous Cells,Gene_B,Glutamate,16.335060906775563,19.301213398589255,44.57916510280063
Cancerous Cells,Gene_B,Glutamate,94.62991150425017,80.19640050225706,99.84950071472699
Cancerous Cells,Gene_B,ATP,70.47106953643747,75.3297120549082,61.13990201697727
Treated Healthy Cells,Gene_C,Lactate,75.5211220938471,69.58636165986992,10.418960382376842
Treated Cancerous Cells,Gene_A,ATP,50.13760420043551,48.746980831554396,41.952118915199954
Healthy Cells,Gene_C,Glutamate,30.78795604747402,36.521695513398534,6.629898038519578
Healthy Cells,Gene_C,Glutamate,38.480268252262306,37.55866209648108,28.565563438911457
Healthy Cells,Gene_D,ATP,53.54730150082207,50.30705349557333,34.33167948811047
Cancerous Cells,Gene_D,Glutamate,8.911344179846749,7.731468688265453,85.31766083396029
Healthy Cells,Gene_C,Pyruvate,56.49722969701005,68.23054628670612,83.79874766075358
Cancerous Cells,Gene_E,Glucose,32.27730656182709,35.150754400930204,1.1557219983401201
Cancerous Cells,Gene_D,Glucose,24.205090413923763,22.47587779386886,53.227861500509235
Treated Healthy Cells,Gene_C,Glucose,22.64838258539621,27.83270704986389,22.354375560328243
Healthy Cells,Gene_A,Pyruvate,15.891523818859689,18.029428528621782,32.00930980455558
Healthy Cells,Gene_E,Glutamate,80.01129686814946,90.15680855277886,2.165128552553519
Treated Cancerous Cells,Gene_B,ATP,18.048652287048107,16.903751636255105,74.97458654453129
Treated Healthy Cells,Gene_C,Lactate,80.7333756270208,88.29261188948627,95.05897757524014
Treated Cancerous Cells,Gene_C,Glutamate,59.50405799666431,57.224339596845134,21.92670403138518
Treated Healthy Cells,Gene_E,Pyruvate,102.8917737252094,86.74509553888602,34.17728670478325
Healthy Cells,Gene_D,Pyruvate,52.9670618755693,47.40642169055121,20.643399472986424
Cancerous Cells,Gene_D,Glucose,86.56317223440847,92.76337194810736,93.00486636415286
Cancerous Cells,Gene_D,Glutamate,20.915588316283962,21.14907436083502,0.9355967907426765
Cancerous Cells,Gene_B,Glucose,48.82782656806627,55.469175284727456,58.386228129103515
Cancerous Cells,Gene_E,Lactate,10.146222661551432,12.583869051366914,87.076396112215
Cancerous Cells,Gene_E,Glucose,40.96028693526578,44.722028520236435,18.630717411534683
Treated Cancerous Cells,Gene_D,Lactate,54.013389055702206,56.99036966468424,58.99952913620822
Treated Healthy Cells,Gene_D,Pyruvate,62.12694628763946,60.567522217317205,5.064810486488492
Healthy Cells,Gene_A,Glucose,43.04564561280863,36.55287969072791,81.45851335678094
Treated Cancerous Cells,Gene_A,Glucose,9.001047240385907,7.633564216645283,27.442912277293818
Treated Healthy Cells,Gene_C,ATP,54.26357542269481,65.53260713826526,98.87534171952606
Cancerous Cells,Gene_C,Pyruvate,51.08305014718137,48.84318604532778,92.20096204897769
Treated Healthy Cells,Gene_E,ATP,11.182196645085078,13.68788666372569,73.25159699327139
Treated Healthy Cells,Gene_E,Lactate,99.13101771836371,93.58759694060996,49.68426413714917
Cancerous Cells,Gene_B,Lactate,80.95289809705082,95.56686621834433,76.65891118609018
Cancerous Cells,Gene_B,Pyruvate,100.95628651307268,85.66062798313689,13.060904754276216
Cancerous Cells,Gene_A,Lactate,96.68498464563896,84.38683005175974,31.01996396141712
Healthy Cells,Gene_C,Pyruvate,7.981830637418249,9.867127586805612,2.6896388576857055
Cancerous Cells,Gene_A,Lactate,110.55302410336247,99.34201095825678,64.50246416097401
Healthy Cells,Gene_A,Glutamate,42.21449119294477,40.03806798637316,80.55376380815144
Cancerous Cells,Gene_C,Glucose,16.281896275067837,16.312111586711353,94.62855535131676
Healthy Cells,Gene_B,Glutamate,84.54415858437746,81.21017282172211,68.65071850502412
Treated Healthy Cells,Gene_C,Pyruvate,24.182537771383007,22.573076846305785,73.20912402227293
Treated Cancerous Cells,Gene_D,Pyruvate,60.70921348643413,52.61753206695915,89.54557782349511
Treated Healthy Cells,Gene_D,Glutamate,14.170649551091085,12.801606520343633,93.63780288581262
Treated Healthy Cells,Gene_D,Glucose,48.89568271058255,47.46457232758885,49.129754986970575
Cancerous Cells,Gene_E,Glucose,63.061408127102304,55.81414934029423,10.978738970827429
Healthy Cells,Gene_B,ATP,53.27762051334631,44.59239599513427,46.64173098721572
Treated Cancerous Cells,Gene_B,Lactate,6.393293799400623,6.9486824752653,55.60738628722898
Cancerous Cells,Gene_E,ATP,41.092195108947344,48.49390305827633,63.1544771395544
Cancerous Cells,Gene_A,Glucose,51.23572456352834,46.89428434408158,98.92845573092734
Cancerous Cells,Gene_D,Glutamate,31.170447952611962,26.162027729067383,91.75632152907706
Treated Healthy Cells,Gene_D,Lactate,78.03038251938247,92.16015996574365,39.63642027457285
Healthy Cells,Gene_A,Glutamate,40.63794591050174,41.77923326982561,11.345368627070984
Healthy Cells,Gene_C,ATP,71.2815218238943,86.41157961963852,21.479159822267103
Treated Cancerous Cells,Gene_C,Pyruvate,12.179405037753012,10.96638296334419,17.379962283342053
Healthy Cells,Gene_B,Glutamate,37.6110490873188,31.887728420618146,35.60127271489966
Healthy Cells,Gene_E,ATP,17.6259909126345,17.633085376804004,87.64892839452321
Cancerous Cells,Gene_B,ATP,39.362977203576584,40.84107878481925,43.79685061487193
Cancerous Cells,Gene_C,ATP,12.984324759177245,11.16366871708786,56.72773713978572
Treated Healthy Cells,Gene_A,Pyruvate,37.63594136303102,44.10348058456205,17.916687483871485
Cancerous Cells,Gene_B,Pyruvate,40.92988360179695,35.38707434482363,49.28482809843965
Cancerous Cells,Gene_D,Pyruvate,21.36790925603858,22.33150472740052,87.3627721400292
Cancerous Cells,Gene_D,Lactate,65.7439241931944,64.2179411950315,77.34632635180768
Cancerous Cells,Gene_A,Pyruvate,96.16728032639901,95.0911488147832,8.11907157990216
Treated Healthy Cells,Gene_C,Pyruvate,21.672181341821112,20.711347354958686,86.20722687501151
Cancerous Cells,Gene_D,Pyruvate,83.76705698337064,71.17908398984504,27.382809741992652
Treated Cancerous Cells,Gene_D,Glutamate,87.63441242097073,74.23808892567429,66.57162493399673
Treated Cancerous Cells,Gene_E,Pyruvate,56.41012147671042,49.81205164258624,14.638290514273134
Treated Cancerous Cells,Gene_B,Lactate,78.69118988164061,89.7668346100567,67.46443700858022
Treated Cancerous Cells,Gene_C,ATP,90.20347979556585,96.63900660648402,3.570142885716332
Cancerous Cells,Gene_B,Glutamate,36.04822901344433,36.224645205384945,60.06447010702178
Treated Cancerous Cells,Gene_C,Glucose,75.66207270306101,65.10332980031876,64.59401707613442
Cancerous Cells,Gene_D,Pyruvate,66.77393977486021,66.22126179001123,24.449671405906415
Treated Healthy Cells,Gene_E,ATP,48.07195245566263,40.363552625250456,93.697608971048
Treated Cancerous Cells,Gene_B,ATP,37.81017003577438,31.67910744946142,4.597238720047947
Healthy Cells,Gene_D,Glutamate,97.05651903518716,93.37441982278135,89.17093267849388
Treated Cancerous Cells,Gene_C,Glucose,90.92672905903929,78.99815493126752,38.189748764253096
Treated Cancerous Cells,Gene_B,Lactate,13.73218903971243,11.446456597454413,71.39147417025059
Cancerous Cells,Gene_B,ATP,13.665424761723635,11.988407158488702,65.15484273479355
Treated Cancerous Cells,Gene_D,ATP,98.04456170801664,92.25427688528266,16.82462160279955
Healthy Cells,Gene_B,ATP,9.264866071313943,8.140976502692443,31.899927558985873
Cancerous Cells,Gene_E,ATP,57.3497680558997,68.84213462431659,52.967348091253385
Cancerous Cells,Gene_E,Glutamate,23.89869851899326,22.67582469444117,84.65102703846068
Treated Healthy Cells,Gene_D,Glucose,3.1195634959415117,3.5185342741618664,95.48600759354687
Treated Healthy Cells,Gene_C,ATP,5.047873738963339,5.96375460800902,2.0586633337241755
Treated Cancerous Cells,Gene_D,Lactate,43.22205423374887,37.352210367956204,35.25582554710086
Treated Healthy Cells,Gene_E,Lactate,8.1922385678339,7.7588451689364675,66.81439245824626
Treated Healthy Cells,Gene_A,Pyruvate,53.54351264689283,59.6639199933454,52.772943324266706
Treated Healthy Cells,Gene_A,ATP,61.794224395203734,64.72545113740756,94.3022115856759
Cancerous Cells,Gene_B,ATP,44.417013820152974,37.346857198304896,1.6969434535947792
Cancerous Cells,Gene_B,ATP,85.0500918319527,74.28780757183507,43.77393986176359
Cancerous Cells,Gene_A,ATP,39.50883130699978,49.00425201695773,66.88038478046222
Treated Healthy Cells,Gene_E,ATP,51.27981290287294,43.02285034020821,21.758371386795595
Cancerous Cells,Gene_B,Lactate,38.55853134401424,40.6988088790125,72.58713861149484
Treated Healthy Cells,Gene_D,Glucose,46.480490298621696,43.110648734553735,8.12286282213085
Cancerous Cells,Gene_D,Glucose,105.02264580607056,96.78876499344186,45.10385294813154
Cancerous Cells,Gene_E,Pyruvate,79.3616932437921,68.14070600384376,67.62349561907047
Healthy Cells,Gene_B,Lactate,36.375983913544424,31.52098471611,26.67571282404816
Treated Cancerous Cells,Gene_D,ATP,66.97879127301783,73.38598702055653,7.384641767526279
Treated Healthy Cells,Gene_B,Glucose,34.92294233409596,33.0267388322916,95.70216097994428
Healthy Cells,Gene_B,Glutamate,12.036978260287965,12.57149077846762,91.38230287952626
Cancerous Cells,Gene_D,Glutamate,48.02173493333473,47.53603574556491,92.63699116117328
